pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K92093830,doxorubicin,liver,0.0247449116739532,-0.2403839720548589,0.2651288837288121,3.666024358173934,0.25316336870622125,0.09333163296508443,1.5703582437709651,16
BRD-K21482967,BRD-K21482967,liver,0.1899068946589785,-0.0388817328531003,0.2287886275120788,3.139786043548631,0.21682311248948793,0.8300539088899734,1.569977523833291,17
BRD-A52530684,doxorubicin,liver,-0.08286862879092424,-0.3426100524003628,0.2597414236094385,3.5880092798976078,0.24777590858684767,0.19476564263907625,1.5679661773268205,18
BRD-K22503835,scriptaid,liver,0.1154036008922362,-0.11792605601431992,0.2333296569065561,3.205544073457989,0.22136414188396525,0.4945946536448797,1.4970052680418493,19
BRD-K68202742,trichostatin-a,liver,0.1618267440999674,-0.057004024494755376,0.21883076859472278,2.995587641019673,0.20686525357213192,0.7395063549117347,1.4821465389530293,20
BRD-K84955386,hyperoside,lung,0.1160359212265216,-0.17267767801414893,0.2887135992406705,4.774697190489146,0.2861509744182499,0.40190666976377454,2.1162961694502656,1
BRD-K52560704,methylstat,lung,0.1944310788115691,-0.06846491088798813,0.26289598969955724,4.3439061788851765,0.2603333648771366,0.7395741523475172,2.037534726721467,2
BRD-K73991644,isoquercetin,lung,0.1279422103541362,-0.12274316467136927,0.2506853750255055,4.140160629191105,0.24812275020308483,0.5103696627299539,1.8836119755563538,3
BRD-K85592362,BRD-K85592362,lung,0.19957140245079,-0.025680807381992767,0.22525220983278277,3.7157844318434625,0.22268958501036212,0.8859908744528804,1.8189179105763578,4
BRD-K94649603,taxifolin,lung,0.12127023394442521,-0.10399803291901084,0.22526826686343604,3.716052358448653,0.2227056420410154,0.5383369596575666,1.7147337238890359,5
BRD-A74980173,gatifloxacin,lung,0.10080702402419504,-0.11747359635219079,0.21828062037638585,3.5994569279501922,0.2157179955539652,0.4618230597118016,1.643045087759807,6
BRD-K19059335,BRD-K19059335,lung,0.15874105345577927,-0.03251026413093926,0.19125131758671854,3.1484476788882954,0.1886886927642979,0.8300128614842116,1.5649895378298708,7
BRD-K63712590,BRD-K63712590,lung,0.09982154010708565,-0.10037573846442582,0.20019727857151148,3.2977194221250787,0.19763465374909084,0.49861586915412187,1.5279629257209955,8
BRD-K46255814,BRD-K46255814,lung,0.09942147749230627,-0.09670441556413122,0.1961258930564375,3.229784539080409,0.19356326823401684,0.5069268309870941,1.502060845398497,9
BRD-K29143967,KU-C104140,lung,0.1236298553331675,-0.06610125357849386,0.18973110891166137,3.12308157239675,0.18716848408924072,0.6516056116320328,1.5008648576750823,10
