pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K09499853,KU-0060648,blood,0.0393559885298608,-0.0608525780040818,0.1002085665339427,1.8460688977696147,0.0981391277648485,0.3927407591171967,0.8856915251724595,7
BRD-K53903639,CHEMBL-1222381,blood,0.0142803533380066,-0.088023194635334,0.1023035479733406,1.8854770335943392,0.1002341092042464,0.1395880554188514,0.8261374628246652,8
BRD-A01145011,zebularine,blood,0.0517313383675365,-0.0311459796845285,0.082877318052065,1.52005541557754,0.0808078792829708,0.6241917513862931,0.8195220554317952,9
BRD-K61053657,BRD-K61053657,blood,0.0493992743554281,-0.0270323902857955,0.0764316646412237,1.3988079523224324,0.0743622258721295,0.6463194871219969,0.7757276948272109,10
BRD-K76703230,YM-155,blood,0.0288181707526068,-0.0596812929816168,0.0884994637342237,1.6258120950890156,0.0864300249651295,0.3256310208453776,0.7739431517787584,11
BRD-A17883755,lenalidomide,blood,0.0487969521351739,-0.0232920953849474,0.0720890475201214,1.3171201425285868,0.0700196087510272,0.6768982771462472,0.7509234227806171,12
BRD-K68143200,NSC-95397,blood,0.0533295587948799,-0.0096348854466051,0.0629644442414851,1.145479669448995,0.0608950054723909,0.8469789474461059,0.7305540536551471,13
BRD-A79465854,auranofin,blood,-0.0992037036320282,-0.1810194122857159,0.0818157086536877,1.500085764974774,0.0797462698845935,0.3540168457256983,0.7301632406729973,14
BRD-K83289131,CAY-10618,blood,0.0523625200969883,-0.0083111222734723,0.0606736423704607,1.1023880078317896,0.0586042036013665,0.8630192282008006,0.717442232673366,15
BRD-A58955223,sulforaphane,blood,0.054891817067751,-0.0009311178949615,0.0558229349627125,1.0111426474788725,0.0537534961936183,0.9833201533757489,0.7155791538623593,16
BRD-K28100108,BRD-K28100108,blood,0.0658900797355517,0.007194520814333,0.0586955589212187,1.0651788088506418,0.0566261201521245,0.9015590035334704,0.7135270606459352,17
BRD-A09533288,verapamil,blood,0.0613798361520014,0.0051655577352516,0.0562142784167497,1.0185041045785812,0.0541448396476555,0.92237542637074,0.7003577216369512,18
BRD-K90826279,BRD-K90826279,blood,0.0812246436293311,0.0222980320170895,0.0589266116122416,1.0695250792563191,0.0568571728431474,0.7846072664146678,0.6802493634798723,19
BRD-K06792661,narciclasine,stomach,0.0812106094568545,-0.0241490479315418,0.1053596573883963,3.2560186185973947,0.1021782087916554,0.7707941672627263,1.5642991602552725,1
BRD-K61829047,7b-cis,stomach,0.0928124335293559,0.0078053664310982,0.0850070670982576,2.6074614193172687,0.0818256185015168,0.9224255894443276,1.3442599301106608,2
BRD-K73261812,BRD-K73261812,stomach,0.0786086199297888,-0.0052502263370705,0.0838588462668593,2.5708721264581875,0.0806773976701185,0.9373920979773288,1.3337696992775092,3
BRD-K02822062,CT-200783,stomach,0.0556657385871408,-0.0258005095410957,0.0814662481282365,2.494629411124802,0.0782847995314956,0.6832981731426638,1.2263266562521686,4
